uri,label_zh,label_en,label_es,label_fr,broader_links
http://aims.fao.org/aos/agrovoc/c_28427,抑制,inhibition,Inhibición,inhibition,0
http://aims.fao.org/aos/agrovoc/c_34027,生长抑制,growth inhibition,Inhibición del crecimiento,Inhibition de croissance,0
http://aims.fao.org/aos/agrovoc/c_34074,光抑制,photoinhibition,Fotoinhibición,Photo-inhibition,0
http://aims.fao.org/aos/agrovoc/c_36094,大气沉降,atmospheric deposition,Deposición atmosférica,dépôt atmosphérique,0
http://aims.fao.org/aos/agrovoc/c_50275,机构变革,organizational change,Cambio organizacional,changement de structure,0
http://aims.fao.org/aos/agrovoc/c_330999,生物处理,biological processes,Proceso biológico,processus biologique,0
http://aims.fao.org/aos/agrovoc/c_1413,细胞分裂,cell division,División celular,division cellulaire,0
http://aims.fao.org/aos/agrovoc/c_12859,核分裂,nuclear division,División del núcleo,division nucléaire,0
http://aims.fao.org/aos/agrovoc/c_346,无丝分裂,amitosis,Amitosis,amitose,0
http://aims.fao.org/aos/agrovoc/c_4706,减数分裂,meiosis,Meiosis,méiose,0
http://aims.fao.org/aos/agrovoc/c_33465,染色体配对,chromosome pairing,Apareamiento cromosómico,appariement chromosomique,0
http://aims.fao.org/aos/agrovoc/c_4870,有丝分裂,mitosis,Mitosis,mitose,0
http://aims.fao.org/aos/agrovoc/c_36587,天然杂交,natural hybridization,Hibridación natural,hybridation naturelle,0
http://aims.fao.org/aos/agrovoc/c_331001,遗传过程,genetic processes,Proceso genético,processus génétique,0
http://aims.fao.org/aos/agrovoc/c_6475,重组,recombination,Recombinación,recombinaison,0
http://aims.fao.org/aos/agrovoc/c_27495,交换,crossing over,Cruzamiento intercromosómico,Crossing over,0
http://aims.fao.org/aos/agrovoc/c_12725,突变诱发,mutagenesis,Mutagenesis,mutagénèse,0
http://aims.fao.org/aos/agrovoc/c_27503,分子克隆,molecular cloning,Clonación molecular,Clonage moléculaire,0
http://aims.fao.org/aos/agrovoc/c_27694,基因克隆,gene cloning,Clonación de genes,Clonage de gène,0
http://aims.fao.org/aos/agrovoc/c_27695,脱氧核糖核酸克隆,DNA cloning,Clonación de ADN,clonage d'ADN,0
http://aims.fao.org/aos/agrovoc/c_15975,遗传变异,genetic variation,Variación genética,variation génétique,0
http://aims.fao.org/aos/agrovoc/c_1501,生物学特性,biological properties,Propiedad biológica,propriété biologique,0
http://aims.fao.org/aos/agrovoc/c_24031,遗传多态性,genetic polymorphism,Polimorfismo genético,polymorphisme génétique,0
http://aims.fao.org/aos/agrovoc/c_27611,克隆变异,clonal variation,Variación clonal,variation clonale,0
http://aims.fao.org/aos/agrovoc/c_17857,复制,replication,Replicación,réplication,0
http://aims.fao.org/aos/agrovoc/c_35086,DNA复制,DNA replication,Replicación del ADN,Réplication d'ADN,0
http://aims.fao.org/aos/agrovoc/c_35087,病毒复制,viral replication,Replicación viral,Réplication virale,0
http://aims.fao.org/aos/agrovoc/c_35736,基因重复,gene duplication,Duplicación de genes,Duplication de gènes,0
http://aims.fao.org/aos/agrovoc/c_27527,基因表达,gene expression,Expresión génica,expression des gènes,0
http://aims.fao.org/aos/agrovoc/c_35126,转录,transcription,Transcripción,transcription,0
http://aims.fao.org/aos/agrovoc/c_27830,遗传转导,genetic transduction,Transducción genética,transduction génétique,0
http://aims.fao.org/aos/agrovoc/c_34001,遗传趋异,genetic divergence,Divergencia genética,divergence génétique,0
http://aims.fao.org/aos/agrovoc/c_34786,异源物质生物转化,biotransformation of xenobiotics,Biotransformación de xenobióticas,Biotransformation de xénobiotique,0
http://aims.fao.org/aos/agrovoc/c_35127,DNA转录,DNA transcription,Transcripción del ADN,transcription d'ADN,0
http://aims.fao.org/aos/agrovoc/c_35128,基因转录,gene transcription,Transcripción génica,Transcription génique,0
http://aims.fao.org/aos/agrovoc/c_35129,反转录,reverse transcription,Transcripción inversa,Transcription inverse,0
http://aims.fao.org/aos/agrovoc/c_37333,遗传漂变,genetic drift,Deriva genética,dérive génétique,0
http://aims.fao.org/aos/agrovoc/c_331037,转化,transformation,Transformación,transformation,0
http://aims.fao.org/aos/agrovoc/c_331094,生物化学过程,biochemical processes,Proceso bioquímico,processus biochimique,0
http://aims.fao.org/aos/agrovoc/c_5196,固氮作用,nitrogen fixation,Fijación del nitrógeno,Fixation de l'azote,0
http://aims.fao.org/aos/agrovoc/c_27742,生物固氮作用,biological nitrogen fixation,Fijación biológica del nitrógeno,Fixation biologique de l'azote,0
http://aims.fao.org/aos/agrovoc/c_331373,养分转化,nutrient transformation,Transformación de nutrientes,transformation des éléments nutritifs,0
http://aims.fao.org/aos/agrovoc/c_331546,生理过程,physiological processes,Proceso fisiológico,processus physiologique,0
http://aims.fao.org/aos/agrovoc/c_331548,植物生理过程,plant physiological processes,Proceso fisiológico de las plantas,processus de physiologie des végétaux,0
http://aims.fao.org/aos/agrovoc/c_331549,细胞生理过程,cell physiological processes,Proceso fisiológico celular,processus physiologiques cellulaires,0
http://aims.fao.org/aos/agrovoc/c_331547,物理化学过程,physicochemical processes,Proceso fisicoquimico,processus physico-chimique,0
http://aims.fao.org/aos/agrovoc/c_331583,碳捕获,carbon sequestration,Secuestro de carbono,séquestration du carbone,0
http://aims.fao.org/aos/agrovoc/c_49874,属性,properties,Propiedad,caractéristique,0
http://aims.fao.org/aos/agrovoc/c_4428,寿命,longevity,Longevidad,longévité,0
http://aims.fao.org/aos/agrovoc/c_8489,幼畜,young animals,Animal jóven,jeune animal,0
http://aims.fao.org/aos/agrovoc/c_330589,幼苗年龄,seedling age,Edad del plantón,âge des semis,0
http://aims.fao.org/aos/agrovoc/c_99,获得性状,acquired characters,Carácter adquirido,caractère acquis,0
http://aims.fao.org/aos/agrovoc/c_2392,抗旱性,drought resistance,Resistencia a la sequía,résistance à la sécheresse,0
http://aims.fao.org/aos/agrovoc/c_16151,耐涝性,water tolerance,Tolerancia a la humedad,tolérance à l'eau,0
http://aims.fao.org/aos/agrovoc/c_1078,选择标准,selection criteria,Criterio de selección,critère de sélection,0
http://aims.fao.org/aos/agrovoc/c_2328,抗病性,disease resistance,Resistencia a la enfermedad,résistance aux maladies,0
http://aims.fao.org/aos/agrovoc/c_5736,化学药物抗性,resistance to chemicals,Resistencia a productos químicos,résistance aux produits chimiques,0
http://aims.fao.org/aos/agrovoc/c_5811,光敏性,photosensitivity,Fotosensibilidad,photosensibilité,0
http://aims.fao.org/aos/agrovoc/c_7660,耐温性,temperature resistance,Resistencia a la temperatura,résistance à la température,0
http://aims.fao.org/aos/agrovoc/c_8396,抗风,wind resistance,Resistencia al viento,résistance au vent,0
http://aims.fao.org/aos/agrovoc/c_16067,越冬性,winter hardiness,Resistencia invernal,résistance à l'hiver,0
http://aims.fao.org/aos/agrovoc/c_29637,获得性免疫,acquired immunotolerance,Inmunotolerancia adquirida,Immunotolérance acquise,0
http://aims.fao.org/aos/agrovoc/c_32794,获得免疫性,acquired immunity,Inmunidad adquirida,immunité acquise,0
http://aims.fao.org/aos/agrovoc/c_35762,获得性免疫缺陷,acquired immunodeficiency,Inmunodeficiencia adquirida,immunodéficience acquise,0
http://aims.fao.org/aos/agrovoc/c_210,农艺特性,agronomic characters,Característica agronómica,caractère agronomique,0
http://aims.fao.org/aos/agrovoc/c_5969,植物习性,plant habit,Hábitos de crecimiento,port de la plante,0
http://aims.fao.org/aos/agrovoc/c_36509,种子特性,seed characteristics,Característica de la semilla,caractéristique des semences,0
http://aims.fao.org/aos/agrovoc/c_1414,细胞结构,cell structure,Estructura celular,structure cellulaire,0
http://aims.fao.org/aos/agrovoc/c_2266,消化率,digestibility,Digestibilidad,digestibilité,0
http://aims.fao.org/aos/agrovoc/c_16125,饲料转化率,feed conversion efficiency,Eficiencia de conversión del pienso,efficacité conversion alimentaire,0
http://aims.fao.org/aos/agrovoc/c_24944,氮贮留,nitrogen retention,Retención nitrogenada,rétention azotée,0
http://aims.fao.org/aos/agrovoc/c_29073,表观消化率,apparent digestibility,Digestibilidad aparente,digestibilité apparente,0
http://aims.fao.org/aos/agrovoc/c_2435,早熟性,precocity,Precocidad,précocité,0
http://aims.fao.org/aos/agrovoc/c_28619,早期成熟,early maturation,Maduración precoz,maturation précoce,0
http://aims.fao.org/aos/agrovoc/c_2494,卵性状,egg characters,Característica del huevo,caractéristique de l'oeuf,0
http://aims.fao.org/aos/agrovoc/c_2496,种蛋孵化率,egg hatchability,Eclosabilidad del huevo,éclosabilité,0
http://aims.fao.org/aos/agrovoc/c_2862,生育力,fertility,Fertilidad,fertilité,0
http://aims.fao.org/aos/agrovoc/c_9000002,青春期生育率,adolescent fertility,Fecundidad de las adolescentes,fécondité des adolescents,0
http://aims.fao.org/aos/agrovoc/c_3246,发芽力,germinability,Poder germinativo,faculté germinative,0
http://aims.fao.org/aos/agrovoc/c_36511,种子发芽力,seed germinability,Germinabilidad de las semillas,faculté germinative des semences,0
http://aims.fao.org/aos/agrovoc/c_36512,花粉发芽力,pollen germinability,Germinabilidad del polen,faculté germinative du pollen,0
http://aims.fao.org/aos/agrovoc/c_6934,种子寿命,seed longevity,Longevidad de la semilla,longévité des semences,0
http://aims.fao.org/aos/agrovoc/c_4798,微生物特性,microbial properties,Poder microbiano,propriété des micro-organismes,0
http://aims.fao.org/aos/agrovoc/c_10471,抗药性,drug resistance,Resistencia a medicamentos,résistance aux médicaments,0
http://aims.fao.org/aos/agrovoc/c_25427,抗农药性,pesticide resistance,Resistencia a los plaguicidas,résistance aux pesticides,0
http://aims.fao.org/aos/agrovoc/c_8848,抗生素抗性,resistance to antibiotics,Resistencia a los antibióticos,Résistance aux antibiotiques,0
http://aims.fao.org/aos/agrovoc/c_330809,盐碱土的抗性,saline and sodic soil resistance,Resistencia de los suelos salinos y sódicos,résistance aux sols salins et sodique,0
http://aims.fao.org/aos/agrovoc/c_5873,色素沉着,pigmentation,Pigmentación,pigmentation,0
http://aims.fao.org/aos/agrovoc/c_2421,矮化,dwarfs,Enano,nain,0
http://aims.fao.org/aos/agrovoc/c_1674,攀缘习性,climbing habit,Forma de enredarse,Port grimpant,0
http://aims.fao.org/aos/agrovoc/c_2636,直立型,erect habit,Porte erecto,port érigé,0
http://aims.fao.org/aos/agrovoc/c_7884,树形,tree form,Forma arborescente,Port arborescent,0
http://aims.fao.org/aos/agrovoc/c_16172,树冠,crown,Copa,houppier,0
http://aims.fao.org/aos/agrovoc/c_6058,极性,polarity,Polaridad,polarité,0
http://aims.fao.org/aos/agrovoc/c_6071,花粉不亲和性,pollen incompatibility,Incompatibilidad del polen,incompatibilité pollinique,0
http://aims.fao.org/aos/agrovoc/c_24899,自花不孕性,self-sterility,Autoesterilidad,Autostérilité,0
http://aims.fao.org/aos/agrovoc/c_34308,抗倒伏性,lodging resistance,Resistencia al encamado,résistance à la verse,0
http://aims.fao.org/aos/agrovoc/c_16177,素质,diathesis,Diátesis,diathèse,0
http://aims.fao.org/aos/agrovoc/c_11025,抗霜性,frost resistance,Resistencia a las heladas,résistance aux gelées,0
http://aims.fao.org/aos/agrovoc/c_9994,耐冷性,cold tolerance,Tolerancia al frío,tolérance au froid,0
http://aims.fao.org/aos/agrovoc/c_11486,耐热性,heat tolerance,Tolerancia al calor,tolérance à la chaleur,0
http://aims.fao.org/aos/agrovoc/c_11458,抗性,hardiness,Rusticidad,rusticité,0
http://aims.fao.org/aos/agrovoc/c_27025,生理应激抗性,physiological stress resistance,Resistencia fisiológica al estrés,résistance physiologique au stress,0
http://aims.fao.org/aos/agrovoc/c_7010,性征,sex,Sexo,sexe,0
http://aims.fao.org/aos/agrovoc/c_8012,膨压,turgor,Turgencia,turgescence,0
http://aims.fao.org/aos/agrovoc/c_37512,活力,vigour,Vigor,vigueur,0
http://aims.fao.org/aos/agrovoc/c_15179,种子生活力,seed viability,Viabilidad de la semilla,viabilité des semences,0
http://aims.fao.org/aos/agrovoc/c_1374849874515,森林活力,forest vitality,Vitalidad de los bosques,vitalité des forêts,0
http://aims.fao.org/aos/agrovoc/c_10264,全能性,totipotency,Totí potencia,totipotence,0
http://aims.fao.org/aos/agrovoc/c_25066,抗驱虫药,resistance to anthelmintics,Resistencia a los antihelmínticos,Résistance aux anthelminthiques,0
http://aims.fao.org/aos/agrovoc/c_13439,植物结构,plant structure,Estructura de la planta,structure des plantes,0
http://aims.fao.org/aos/agrovoc/c_15721,木材结构,timber structure,Estructura de la madera,Structure du bois,0
http://aims.fao.org/aos/agrovoc/c_16758,免疫能力,immune competence,Competencia inmunitaria,compétence immunitaire,0
http://aims.fao.org/aos/agrovoc/c_24931,自交亲和性,self-compatibility,Autocompatibilidad,autocompatibilité,0
http://aims.fao.org/aos/agrovoc/c_8584,杀螨剂抗药性,resistance to acaricides,Resistencia a los acaricidas,résistance aux acaricides,0
http://aims.fao.org/aos/agrovoc/c_11047,杀菌剂抗性,resistance to fungicides,Resistencia a los fungicidas,résistance aux fongicides,0
http://aims.fao.org/aos/agrovoc/c_11530,除草剂抗性,herbicide resistance,Resistencia a los herbicidas,résistance aux herbicides,0
http://aims.fao.org/aos/agrovoc/c_11794,杀虫剂抗性,insecticide resistance,Resistencia a los insecticidas,résistance aux insecticides,0
http://aims.fao.org/aos/agrovoc/c_12789,杀线虫剂抗性,resistance to nematicides,Resistencia a los nematicidas,résistance aux nematicides,0
http://aims.fao.org/aos/agrovoc/c_37726,交叉抗性,cross resistance,Resistencia cruzada,résistance croisée,0
http://aims.fao.org/aos/agrovoc/c_29005,化学敏感性,chemosensitivity,Quimiosensibilidad,chimiosensibilité,0
http://aims.fao.org/aos/agrovoc/c_29251,体型结构,body conformation,Conformación animal,conformation animale,0
http://aims.fao.org/aos/agrovoc/c_31917,动物结构,animal structure,Estructura animal,structure animale,0
http://aims.fao.org/aos/agrovoc/c_33076,恒温性,homothermy (hydrogeology),Homotermia (hidrogeología),homothermie (hydrogéologie),0
http://aims.fao.org/aos/agrovoc/c_33546,无核性,seedlessness,Apirenia,apyrénie,0
http://aims.fao.org/aos/agrovoc/c_34106,性别差异,sex differences,Diferencia sexual,différence de sexe,0
http://aims.fao.org/aos/agrovoc/c_35024,适应力,adaptability,Adaptabilidad,adaptabilité,0
http://aims.fao.org/aos/agrovoc/c_16339,种子活力,seed vigour,Vigor de la semilla,vigueur des semences,0
http://aims.fao.org/aos/agrovoc/c_26821,种子大小,seed size,Tamaño de la semilla,grosseur des semences,0
http://aims.fao.org/aos/agrovoc/c_36510,种子重量,seed weight,Peso de la semilla,poids des semences,0
http://aims.fao.org/aos/agrovoc/c_8349,重量,weight,Peso,poids,0
http://aims.fao.org/aos/agrovoc/c_36952,种子含水量,seed moisture content,Contenido de humedad de semillas,teneur en eau des semences,0
http://aims.fao.org/aos/agrovoc/c_36858,再生能力,regenerative ability,Aptitud regenerativa,aptitude à la régénération,0
http://aims.fao.org/aos/agrovoc/c_36884,彩斑,variegation,Variegación,variégation,0
http://aims.fao.org/aos/agrovoc/c_37254,气孔阻力,stomatal resistance,Resistencia estomática,résistance stomatique,0
http://aims.fao.org/aos/agrovoc/c_14174,种子储藏寿命,seed storage life,Duración de conservación de semilla,Durée de conservation des semences,0
http://aims.fao.org/aos/agrovoc/c_11180,葡萄糖耐量,glucose tolerance,Tolerancia de la glucosa,tolérance au glucose,0
http://aims.fao.org/aos/agrovoc/c_9324,血糖,blood sugar,Azúcar en sangre,sucre du sang,0
http://aims.fao.org/aos/agrovoc/c_3519,热,heat,Calor,chaleur,0
http://aims.fao.org/aos/agrovoc/c_14914,耐旱性,drought tolerance,Tolerancia a la sequia,tolérance à la sécheresse,0
http://aims.fao.org/aos/agrovoc/c_14918,耐虫性,tolerance to pests,Tolerancia a las plagas,tolérance aux ravageurs,0
http://aims.fao.org/aos/agrovoc/c_24078,耐盐性,salt tolerance,Tolerancia a la sal,tolérance au sel,0
http://aims.fao.org/aos/agrovoc/c_25088,药物耐受性,drug tolerance,Tolerancia a medicamentos,tolérance aux médicaments,0
http://aims.fao.org/aos/agrovoc/c_25267,耐阴性,shade tolerance,Tolerancia a la sombra,tolérance à l'ombre,0
http://aims.fao.org/aos/agrovoc/c_36989,耐淹性,flooding tolerance,Tolerancia a la inundación,tolérance à l'inondation,0
http://aims.fao.org/aos/agrovoc/c_331441,耐病性,disease tolerance,Tolerancia a enfermedades,tolérance aux maladies,0
http://aims.fao.org/aos/agrovoc/c_1375433968511,对于强降雨的耐受性,tolerance to heavy rainfall,Tolerancia a fuertes lluvias,tolérence aux fortes pluies,0
http://aims.fao.org/aos/agrovoc/c_330885,相容性,compatibility,Compatibilidad,compatibilité,0
http://aims.fao.org/aos/agrovoc/c_16107,组织相容性,histocompatibility,Histocompatibilidad,histocompatibilité,0
http://aims.fao.org/aos/agrovoc/c_3342,嫁接相容性,graft compatibility,Compatibilidad del injerto,compatibilité de greffe,0
http://aims.fao.org/aos/agrovoc/c_331556,寄主植物抗性,host plant resistance,Resistencia de la planta huésped,résistance de la plante hôte,0
http://aims.fao.org/aos/agrovoc/c_1521,物化性质,chemicophysical properties,Propiedad fisicoquímica,propriété physicochimique,0
http://aims.fao.org/aos/agrovoc/c_6400,品质,quality,Calidad,qualité,0
http://aims.fao.org/aos/agrovoc/c_98,声学特性,acoustic properties,Propiedad acústica,propriété acoustique,0
