CROP_UID,CNAME,ALIAS_CNAME,SRC_SYS_ID,SRC_NAME,SRC_ID,SRC_CNAME
00701000003000000,玉米製品,,PQR,溯源農糧產品追溯系統,009006152,玉米製品-即食
00701000003000000,玉米製品,,PQR,溯源農糧產品追溯系統,009006151,玉米製品-蒸煮
00701000001000000,稻米製品,,SAP,農產品產地價格查詢系統,91040,米糠
00701000001000000,稻米製品,,PQR,溯源農糧產品追溯系統,009006062,稻米製品-純米穀粉
00701000001000000,稻米製品,,PQR,溯源農糧產品追溯系統,009006061,稻米製品-發芽米
00701000001000000,稻米製品,,PMG,農業產銷班組織體系資料服務系統,307,米類加工產物        
00701000000000000,五穀雜糧加工類,,PQR,溯源農糧產品追溯系統,005002016,雜糧加工品
00701000000000000,五穀雜糧加工類,,PMG,農業產銷班組織體系資料服務系統,293,雜糧加工品          
00700000000000000,農產品加工類,,PQR,溯源農糧產品追溯系統,009004008,農產品加工
00700000000000000,農產品加工類,,PMG,農業產銷班組織體系資料服務系統,461,農產品加工          
00699000999000000,其他特用作物,,PQR,溯源農糧產品追溯系統,005001998,其他特用作物
00699000999000000,其他特用作物,,PMG,農業產銷班組織體系資料服務系統,335,其他特用作物        
00699000999000000,其他特用作物,,PFB,農產業天然災害現金救助系統,399,其它特用作物
00699000999000000,其他特用作物,,PAR,農糧情調查作業資訊系統,390,其他特作
00699000999000000,其他特用作物,,FFR,全國糧政跨區即時申辦服務作業平台,9AG,金銀花
00698000998000000,其他長期特作,,PAR,農糧情調查作業資訊系統,56,其他長期特作
00698000998000000,其他長期特作,,FFR,全國糧政跨區即時申辦服務作業平台,399,其他長期特作
00697000997000000,其他短期特作,,PAR,農糧情調查作業資訊系統,35,其他短期特作
00697000997000000,其他短期特作,,FFR,全國糧政跨區即時申辦服務作業平台,320,其他短期特用
00609155004000050,洛神進口,,MAM,農產品批發市場交易行情站,IY061,進口洛神葵
00609155004000000,洛神,,SAC,農產品生產成本調查系統,93,洛神葵
00609155004000000,洛神,,PSC,農糧產品產銷供應鏈整合服務平台,FW2,*洛神花
00609155004000000,洛神,,PSC,農糧產品產銷供應鏈整合服務平台,2050106230021,洛神花
00609155004000000,洛神,,PQR,溯源農糧產品追溯系統,005001037,洛神
00609155004000000,洛神,,PQR,溯源農糧產品追溯系統,002002043,洛神葵
00609155004000000,洛神,,PMG,農業產銷班組織體系資料服務系統,480,洛神                
00609155004000000,洛神,,PFB,農產業天然災害現金救助系統,309,洛神葵
00609155004000000,洛神,,PAR,農糧情調查作業資訊系統,30,洛神葵
00609155004000000,洛神,,MAM,農產品批發市場交易行情站,FY061,洛神葵
00609155004000000,洛神,,MAM,農產品批發市場交易行情站,FW2,洛神花
00609155004000000,洛神,,FFR,全國糧政跨區即時申辦服務作業平台,309,洛神葵
00609118002000000,杭菊,,SAC,農產品生產成本調查系統,68,杭菊
00609118002000000,杭菊,,PMG,農業產銷班組織體系資料服務系統,486,杭菊                
00609118002000000,杭菊,,PFB,農產業天然災害現金救助系統,325,杭菊
00609118002000000,杭菊,,PAR,農糧情調查作業資訊系統,40,杭菊
00609118002000000,杭菊,,FFR,全國糧政跨區即時申辦服務作業平台,325,杭菊
00609085003000000,咖啡,,SAC,農產品生產成本調查系統,245,咖啡
00609085003000000,咖啡,,PQR,溯源農糧產品追溯系統,005001018,咖啡
00609085003000000,咖啡,,PMG,農業產銷班組織體系資料服務系統,334,咖啡                
00609085003000000,咖啡,,PFB,農產業天然災害現金救助系統,337,咖啡
00609085003000000,咖啡,,PAR,農糧情調查作業資訊系統,52,咖啡
00609085003000000,咖啡,,FFR,全國糧政跨區即時申辦服務作業平台,337,咖啡
00609080006000000,愛玉子,,PQR,溯源農糧產品追溯系統,009006035,愛玉子
00609080006000000,愛玉子,,PMG,農業產銷班組織體系資料服務系統,327,愛玉子              
00609080006000000,愛玉子,,PFB,農產業天然災害現金救助系統,339,愛玉子
00609080006000000,愛玉子,,PAR,農糧情調查作業資訊系統,54,愛玉子
00609080006000000,愛玉子,,FFR,全國糧政跨區即時申辦服務作業平台,339,愛玉子
00609077001000000,仙草,,SAC,農產品生產成本調查系統,48,仙草
00609077001000000,仙草,,PQR,溯源農糧產品追溯系統,005001013,仙草
00609077001000000,仙草,,PMG,農業產銷班組織體系資料服務系統,325,仙草                
00609077001000000,仙草,,PFB,農產業天然災害現金救助系統,311,仙草
00609077001000000,仙草,,PAR,農糧情調查作業資訊系統,32,仙草
00609077001000000,仙草,,FFR,全國糧政跨區即時申辦服務作業平台,311,仙草
00609077001000000,仙草,,FFR,全國糧政跨區即時申辦服務作業平台,020,契作仙草
00609009005000000,茶,,SAP,農產品產地價格查詢系統,62941,綠茶
00609009005000000,茶,,SAP,農產品產地價格查詢系統,62940,紅茶
00609009005000000,茶,,PQR,溯源農糧產品追溯系統,005001054,茶
00609009005000000,茶,,PMG,農業產銷班組織體系資料服務系統,309,茶                  
00609009005000000,茶,,PFB,農產業天然災害現金救助系統,305,茶
00609009005000000,茶,,PAR,農糧情調查作業資訊系統,26,茶
00609009005000000,茶,,FFR,全國糧政跨區即時申辦服務作業平台,305,茶
00609009005000000,茶,,FFR,全國糧政跨區即時申辦服務作業平台,030,契作茶(第9期後)
00609009005000000,茶,,FFR,全國糧政跨區即時申辦服務作業平台,025,契作茶(第8期)
00609009005000000,茶,,FFR,全國糧政跨區即時申辦服務作業平台,023,契作茶(第7期)
00609009005000000,茶,,FFR,全國糧政跨區即時申辦服務作業平台,021,契作茶
00608179010000000,香草,,FFR,全國糧政跨區即時申辦服務作業平台,9AH,香草
00608170004000000,蒔蘿,,PQR,溯源農糧產品追溯系統,005001079,蒔蘿
00608118003000000,芳香萬壽菊,,PQR,溯源農糧產品追溯系統,002001066,芳香萬壽菊
00608077002000000,薄荷,,PQR,溯源農糧產品追溯系統,005001086,薄荷
00608077002000000,薄荷,,PFB,農產業天然災害現金救助系統,804,薄荷
00608077002000000,薄荷,,PAR,農糧情調查作業資訊系統,213,薄荷
00608077002000000,薄荷,,FFR,全國糧政跨區即時申辦服務作業平台,804,薄荷
00608077001000000,紫蘇,,PQR,溯源農糧產品追溯系統,005001001,紫蘇
00608077001000000,紫蘇,,PMG,農業產銷班組織體系資料服務系統,333,紫蘇                
00608077001000000,紫蘇,,PFB,農產業天然災害現金救助系統,312,紫蘇
00608077001000000,紫蘇,,PAR,農糧情調查作業資訊系統,33,紫蘇
00608077001000000,紫蘇,,FFR,全國糧政跨區即時申辦服務作業平台,312,紫蘇
00608030005000000,香茅,,PFB,農產業天然災害現金救助系統,308,香水茅
00608030005000000,香茅,,PAR,農糧情調查作業資訊系統,29,香水茅
00608030005000000,香茅,,MAM,農產品批發市場交易行情站,FY117,香茅
00608030005000000,香茅,,FFR,全國糧政跨區即時申辦服務作業平台,9AT,香茅
00608030005000000,香茅,,FFR,全國糧政跨區即時申辦服務作業平台,308,香水茅
00608017009000000,秀英,,PQR,溯源農糧產品追溯系統,005001047,秀英
00608017009000000,秀英,,PFB,農產業天然災害現金救助系統,324,秀英
00608017009000000,秀英,,PAR,農糧情調查作業資訊系統,39,秀英
00608017009000000,秀英,,FFR,全國糧政跨區即時申辦服務作業平台,324,秀英
00608017007000000,桂花,,PQR,溯源農糧產品追溯系統,005001031,桂花
00608017007000000,桂花,,FFR,全國糧政跨區即時申辦服務作業平台,9AE,桂花
00608017007000000,桂花,,FFR,全國糧政跨區即時申辦服務作業平台,9A7,桂花
00607068004000000,紅蓮蕉,,PQR,溯源農糧產品追溯系統,005001049,紅蓮蕉
00607068004000000,紅蓮蕉,,FFR,全國糧政跨區即時申辦服務作業平台,246,紅蓮蕉
00607044001000000,葛藤,,PQR,溯源農糧產品追溯系統,005001061,葛藤
00607044001000000,葛藤,,PFB,農產業天然災害現金救助系統,336,葛藤
00607044001000000,葛藤,,PAR,農糧情調查作業資訊系統,51,葛藤
00607044001000000,葛藤,,FFR,全國糧政跨區即時申辦服務作業平台,336,葛藤
00607036002000000,葛鬱金,,PSC,農糧產品產銷供應鏈整合服務平台,2020419210041,粉薯
00607036002000000,葛鬱金,,PQR,溯源農糧產品追溯系統,005001062,葛鬱金
00607036002000000,葛鬱金,,MAM,農產品批發市場交易行情站,SU4,薯蕷    粉薯
00607036002000000,葛鬱金,,FFR,全國糧政跨區即時申辦服務作業平台,818,葛鬱金
00607014003000000,蒟蒻,,PQR,溯源農糧產品追溯系統,005001004,蒟蒻
00607014003000000,蒟蒻,,FFR,全國糧政跨區即時申辦服務作業平台,293,蒟蒻
00606168004000000,藷茛,,PQR,溯源農糧產品追溯系統,005001064,薯茛
00606166006000000,薑黃,,PQR,溯源農糧產品追溯系統,002004065,薑黃
00606166006000000,薑黃,,PMG,農業產銷班組織體系資料服務系統,490,薑黃
00606166006000000,薑黃,,MAM,農產品批發市場交易行情站,SP5,薑薑黃
00606166006000000,薑黃,,FFR,全國糧政跨區即時申辦服務作業平台,830,薑黃
00606166006000000,薑黃,,FFR,全國糧政跨區即時申辦服務作業平台,4BJ,薑黃(契作)
00606166006000000,薑黃,,FFR,全國糧政跨區即時申辦服務作業平台,4AY,薑黃
00606161005000000,大菁,,FFR,全國糧政跨區即時申辦服務作業平台,4BB,大菁
00606118001000000,紅花,,PSC,農糧產品產銷供應鏈整合服務平台,2020206120027,紅花
00606118001000000,紅花,,PQR,溯源農糧產品追溯系統,005001077,紅花
00606085003000000,梔子,,PQR,溯源農糧產品追溯系統,005001074,黃梔子
00606085003000000,梔子,,PMG,農業產銷班組織體系資料服務系統,321,黃梔子              
00606085003000000,梔子,,PFB,農產業天然災害現金救助系統,335,黃梔
00606085003000000,梔子,,PAR,農糧情調查作業資訊系統,50,黃梔
00606085003000000,梔子,,FFR,全國糧政跨區即時申辦服務作業平台,335,黃梔
00605157008000000,瓊麻,,PQR,溯源農糧產品追溯系統,005001040,瓊麻
00605157008000000,瓊麻,,PFB,農產業天然災害現金救助系統,307,瓊麻
00605157008000000,瓊麻,,PAR,農糧情調查作業資訊系統,28,瓊麻
00605157008000000,瓊麻,,FFR,全國糧政跨區即時申辦服務作業平台,307,瓊麻
00605155002000000,棉花,,PQR,溯源農糧產品追溯系統,005001033,棉花
00605155002000000,棉花,,PFB,農產業天然災害現金救助系統,302,棉花
00605155002000000,棉花,,PAR,農糧情調查作業資訊系統,23,棉花
00605155002000000,棉花,,FFR,全國糧政跨區即時申辦服務作業平台,302,棉花
00605153005000000,苧麻,,PQR,溯源農糧產品追溯系統,005001052,苧麻
00605153005000000,苧麻,,PFB,農產業天然災害現金救助系統,328,苧麻
00605153005000000,苧麻,,PAR,農糧情調查作業資訊系統,43,苧麻
00605153005000000,苧麻,,FFR,全國糧政跨區即時申辦服務作業平台,328,苧麻
00605097006000000,圓藺草,,PQR,溯源農糧產品追溯系統,005001020,圓藺草
00605097006000000,圓藺草,,PFB,農產業天然災害現金救助系統,313,圓藺草
00605097006000000,圓藺草,,PAR,農糧情調查作業資訊系統,34,圓藺草
00605097006000000,圓藺草,,FFR,全國糧政跨區即時申辦服務作業平台,313,圓藺草
00605097004000000,大甲藺,,PQR,溯源農糧產品追溯系統,005001022,大甲藺
00605097004000000,大甲藺,,PFB,農產業天然災害現金救助系統,321,大甲藺
00605097004000000,大甲藺,,PAR,農糧情調查作業資訊系統,36,大甲藺
00605097004000000,大甲藺,,FFR,全國糧政跨區即時申辦服務作業平台,321,大甲藺
00605097003000000,三角藺,,PQR,溯源農糧產品追溯系統,005001011,三角藺
00605097003000000,三角藺,,PFB,農產業天然災害現金救助系統,322,三角藺
00605097003000000,三角藺,,PAR,農糧情調查作業資訊系統,37,三角藺
00605097003000000,三角藺,,FFR,全國糧政跨區即時申辦服務作業平台,322,三角藺
00605046007000000,亞麻,,PQR,溯源農糧產品追溯系統,005001012,亞麻
00605046007000000,亞麻,,PFB,農產業天然災害現金救助系統,327,亞麻
00605046007000000,亞麻,,PAR,農糧情調查作業資訊系統,42,亞麻
00605046007000000,亞麻,,FFR,全國糧政跨區即時申辦服務作業平台,327,亞麻
00605030001000000,貴黍,,PQR,溯源農糧產品追溯系統,005001066,貴黍
00605030001000000,貴黍,,PFB,農產業天然災害現金救助系統,310,貴黍
00605030001000000,貴黍,,PAR,農糧情調查作業資訊系統,31,貴黍
00605030001000000,貴黍,,FFR,全國糧政跨區即時申辦服務作業平台,310,貴黍
00604118001000000,甜菊,,PFB,農產業天然災害現金救助系統,332,甜菊
00604118001000000,甜菊,,PAR,農糧情調查作業資訊系統,47,甜菊
00604118001000000,甜菊,,FFR,全國糧政跨區即時申辦服務作業平台,332,甜菊
00604030002000000,甘蔗,,SAP,農產品產地價格查詢系統,62810,紅甘蔗
00604030002000000,甘蔗,,SAC,農產品生產成本調查系統,57,生食甘蔗
00604030002000000,甘蔗,,PSC,農糧產品產銷供應鏈整合服務平台,6,甘蔗
00604030002000000,甘蔗,,PQR,溯源農糧產品追溯系統,005001041,甘蔗
00604030002000000,甘蔗,,PMG,農業產銷班組織體系資料服務系統,324,生食甘蔗            
00604030002000000,甘蔗,,PMG,農業產銷班組織體系資料服務系統,323,製糖甘蔗            
00604030002000000,甘蔗,,PFB,農產業天然災害現金救助系統,341,原料甘蔗
00604030002000000,甘蔗,,PFB,農產業天然災害現金救助系統,306,生食甘蔗
00604030002000000,甘蔗,,PAR,農糧情調查作業資訊系統,388,原料甘蔗
00604030002000000,甘蔗,,PAR,農糧情調查作業資訊系統,321,製糖甘蔗
00604030002000000,甘蔗,,PAR,農糧情調查作業資訊系統,303,原料甘蔗
00604030002000000,甘蔗,,PAR,農糧情調查作業資訊系統,27,生食甘蔗
00604030002000000,甘蔗,,MAM,農產品批發市場交易行情站,62,甘蔗    削皮
00604030002000000,甘蔗,,MAM,農產品批發市場交易行情站,61,甘蔗    帶皮
00604030002000000,甘蔗,,FFR,全國糧政跨區即時申辦服務作業平台,991,契作原料甘蔗
00604030002000000,甘蔗,,FFR,全國糧政跨區即時申辦服務作業平台,398,原料甘蔗
00604030002000000,甘蔗,,FFR,全國糧政跨區即時申辦服務作業平台,306,食用甘蔗
00604030002000000,甘蔗,,FFR,全國糧政跨區即時申辦服務作業平台,117,契作甘蔗
00603075004000000,菸草,,SAP,農產品產地價格查詢系統,A6021,菸草(薄葉)
00603075004000000,菸草,,SAP,農產品產地價格查詢系統,A6020,菸草(厚葉)
00603075004000000,菸草,,SAC,農產品生產成本調查系統,218,菸草
00603075004000000,菸草,,PQR,溯源農糧產品追溯系統,005001060,菸草
00603075004000000,菸草,,PMG,農業產銷班組織體系資料服務系統,314,菸草                
00603075004000000,菸草,,PFB,農產業天然災害現金救助系統,342,菸草
00603075004000000,菸草,,PAR,農糧情調查作業資訊系統,389,菸草
00603075004000000,菸草,,PAR,農糧情調查作業資訊系統,322,菸草
00603075004000000,菸草,,PAR,農糧情調查作業資訊系統,304,菸草
