交易日期,種類代碼,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
115.05.20,N04,LC93,包心白菜-進口 包頭蓮 ,400,台中市,25,19.7,16,22.1,525
115.05.20,N04,LD1,青江白菜-小梗,400,台中市,39.2,8.9,5,9.8,3861
115.05.20,N04,LE1,皇宮菜-小葉,400,台中市,37.2,17.2,9.6,19.4,460
115.05.20,N04,LF2,蕹菜-小葉,400,台中市,22.8,16.9,10,16,2043
115.05.20,N04,LF3,蕹菜-水蕹菜,400,台中市,36,30,19,32.5,712
115.05.20,N04,LG2,芹菜-白梗,400,台中市,65,55.4,31.7,52.1,324
115.05.20,N04,LG3,芹菜-西洋芹菜,400,台中市,15,13.5,12,12.8,74
115.05.20,N04,LG9,芹菜-進口,400,台中市,38,38,38,38,80
115.05.20,N04,LH1,菠菜-圓葉,400,台中市,15,15,15,15,18
115.05.20,N04,LH2,菠菜-角葉,400,台中市,44.2,34.2,23.5,33.1,1295
115.05.20,N04,LI0,萵苣菜-其他,400,台中市,31,31,10,17.9,53
115.05.20,N04,LI1,萵苣菜-廣東菜,400,台中市,20.5,10.7,2,8.8,108
115.05.20,N04,LI2,萵苣菜-結球萵,400,台中市,27.3,21.3,4,19.3,379
115.05.20,N04,LI3,萵苣菜-本島圓葉,400,台中市,33.3,22.5,2,17,633
115.05.20,N04,LI5,萵苣菜-油麥菜,400,台中市,16.2,10.8,4.8,10.5,3815
115.05.20,N04,LI6,萵苣菜-蘿美,400,台中市,34,15.7,2,16.2,105
115.05.20,N04,LI8,萵苣菜-水耕,400,台中市,46,39.8,34.2,39.2,261
115.05.20,N04,LI92,萵苣菜-進口 結球萵,400,台中市,35.5,23.7,6,22,540
115.05.20,N04,LI96,萵苣菜-進口 蘿美,400,台中市,35,35,35,35,105
115.05.20,N04,LJ3,芥菜-大芥菜,400,台中市,19,17,15,17,80
115.05.20,N04,LJ4,芥菜-小芥菜,400,台中市,10,6.5,3.5,7,346
115.05.20,N04,LK2,芥藍菜,400,台中市,10,7.2,5,6.9,392
115.05.20,N04,LK3,芥藍菜-芥藍芽,400,台中市,47.4,16.8,9.4,17.8,3310
115.05.20,N04,LM1,莧菜-紅莧菜,400,台中市,47.8,34.6,25,34.5,690
115.05.20,N04,LM2,莧菜-白莧菜,400,台中市,48,30.8,19.8,28.8,2083
115.05.20,N04,LN1,油菜,400,台中市,10.6,8.9,5.8,9,1490
115.05.20,N04,LO1,甘薯葉,400,台中市,26.1,13.9,7.5,15.1,1492
115.05.20,N04,LP1,芫荽,400,台中市,121.5,66.6,28.8,60.1,737
115.05.20,N04,LP2,九層塔,400,台中市,39.1,29.7,12.1,29.1,427
115.05.20,N04,LQ1,紅鳳菜-紅鳳菜,400,台中市,29,21.3,11.7,21,264
115.05.20,N04,LT3,海菜-水蓮,400,台中市,99.8,87.9,82.5,88.2,474
115.05.20,N04,LV1,巴西利,400,台中市,63,56,49,51.8,30
115.05.20,N04,LX1,蕨菜-過貓,400,台中市,63.2,53.8,45.8,53.9,395
115.05.20,N04,LZ2,藤川七-川七葉,400,台中市,47,33.5,20,33.5,10
115.05.20,N04,MA2,洋菇-盒裝,400,台中市,21,21,21,21,18
115.05.20,N04,MC1,濕木耳,400,台中市,77.5,45.2,30,49.7,249
115.05.20,N04,MD1,濕香菇,400,台中市,110,92,37,75.1,106
115.05.20,N04,ME1,金絲菇-金針菇,400,台中市,35,35,7,18.2,250
115.05.20,N04,MF1,蠔菇-鮑魚菇,400,台中市,60,60,60,60,10
115.05.20,N04,MI1,秀珍菇,400,台中市,85,85,85,85,28
115.05.20,N04,MJ1,杏鮑菇,400,台中市,45,29.7,26,31.6,324
115.05.20,N04,MK1,鴻喜菇,400,台中市,22,22,22,22,90
115.05.20,N04,MX1,其他菇類,400,台中市,92,46,22,44.4,207
115.05.20,N05,N0,李-其他,400,台中市,50,23.3,15,30.7,1030
115.05.20,N05,N2,李-桃接李,400,台中市,60,46.7,30,44.1,1012
115.05.20,N05,N3,李-紅肉李,400,台中市,136.7,53.7,9.4,102.8,8157
115.05.20,N05,N4,李-黃肉李,400,台中市,60,53.3,40,55.2,450
115.05.20,N05,O2,梨-秋水梨,400,台中市,140,105,66.7,115.7,1377
115.05.20,N05,O5,梨-豐水梨,400,台中市,160,137.5,110,142.8,384
115.05.20,N05,O99,梨-西洋梨進口,400,台中市,125,125,125,125,236
115.05.20,N04,OG1,熟筍-桂竹筍,400,台中市,25,25,25,25,10
115.05.20,N04,OX1,其他,400,台中市,64.6,28.3,9.7,26.7,2700
115.05.20,N05,P1,番石榴-珍珠芭,400,台中市,53.6,43.4,27.2,42.4,19256
115.05.20,N05,P2,番石榴-紅心,400,台中市,52.5,38.4,26,42.7,1014
115.05.20,N05,P3,番石榴-帝王芭,400,台中市,70,64,55,68.1,1068
115.05.20,N05,P5,番石榴-水晶無子,400,台中市,41,37,33,38.3,36
115.05.20,N05,Q1,蓮霧-紅蓮霧,400,台中市,62.2,35.2,15.9,39.8,3357
115.05.20,N05,R0,芒果-其他,400,台中市,59.2,41.1,22.5,54.8,733
115.05.20,N05,R1,芒果-愛文,400,台中市,97.2,49.4,23.3,63.3,60552
115.05.20,N05,R2,芒果-玉文,400,台中市,62.5,51.4,34,52.8,921
115.05.20,N05,R3,芒果-本島,400,台中市,60,48,28,49.2,4317
115.05.20,N05,R31,芒果-夏雪,400,台中市,106.7,64.3,40.7,65.1,678
115.05.20,N05,R5,芒果-黑香金興,400,台中市,70,51.7,33.5,58.6,767
115.05.20,N05,R6,芒果-金煌,400,台中市,61.7,41.5,24.5,48.8,5695
115.05.20,N05,R8,芒果-芒果青,400,台中市,30,22,8.5,23.2,1246
115.05.20,N05,S1,葡萄-巨峰,400,台中市,112,78,42,70.5,7300
115.05.20,N05,S9,葡萄-進口,400,台中市,125,125,125,125,2812
115.05.20,N04,SA3,蘿蔔-矸仔,400,台中市,11.5,6.1,4.1,6.9,6890
115.05.20,N04,SA4,蘿蔔-櫻桃,400,台中市,32,31.5,31,31.7,14
115.05.20,N04,SA7,蘿蔔-甜菜根,400,台中市,34,27.5,18.5,26.2,233
115.05.20,N04,SA9,蘿蔔-進口,400,台中市,19,16.1,12.8,14.6,2638
115.05.20,N04,SB1,胡蘿蔔-未洗,400,台中市,18,9.8,4.3,11.7,768
115.05.20,N04,SB2,胡蘿蔔-清洗,400,台中市,16.1,11.5,6.4,11.5,6870
115.05.20,N04,SC1,馬鈴薯-本產,400,台中市,23.8,13.8,8,14.5,3163
115.05.20,N04,SC9,馬鈴薯-進口,400,台中市,24,14.6,4,11.3,461
115.05.20,N04,SD1,洋蔥-本產,400,台中市,20,12.7,4,17.8,1498
115.05.20,N04,SD9,洋蔥-進口,400,台中市,18,18,16,17.2,600
115.05.20,N04,SE2,青蔥-北蔥,400,台中市,32,32,32,32,15
115.05.20,N04,SE3,青蔥-大蔥,400,台中市,73,73,73,73,22
115.05.20,N04,SE5,青蔥-紅蔥頭,400,台中市,60,45,30,40,36
115.05.20,N04,SE6,青蔥-粉蔥,400,台中市,60,48.6,31.3,47.3,2085
115.05.20,N04,SF3,韭菜-韭菜花,400,台中市,71.3,67.7,38.3,62.7,213
115.05.20,N04,SF4,韭菜-青頭,400,台中市,32.6,25.5,15,24.3,492
115.05.20,N04,SG2,大蒜-軟梗,400,台中市,57.7,34.3,16.7,30.2,368
115.05.20,N04,SG5,大蒜-蒜頭,400,台中市,74,56.7,20,54,106
115.05.20,N04,SG6,大蒜-蒜仁,400,台中市,110,90,80,89.2,156
115.05.20,N04,SG7,大蒜-蒜瓣,400,台中市,64.5,26.2,15,42.9,263
115.05.20,N04,SH1,竹筍-麻竹筍,400,台中市,70,55,40,50,180
115.05.20,N04,SH2,竹筍-綠竹筍,400,台中市,138,100,85,108.5,47
115.05.20,N04,SH5,竹筍-烏殼綠,400,台中市,36.1,26,22.9,30.1,1590
115.05.20,N04,SH7,竹筍-去殼,400,台中市,15,11,5,10.5,148
115.05.20,N04,SJ2,芋-檳榔心芋,400,台中市,49,45,36.5,38.5,930
115.05.20,N04,SL1,豆薯,400,台中市,26,26,25,25.7,360
115.05.20,N04,SM9,牛蒡-進口,400,台中市,16,16,16,16,100
115.05.20,N04,SO0,甘薯-其他,400,台中市,15.2,10,5.8,9.9,1575
115.05.20,N04,SO1,甘薯-臺農57號,400,台中市,18,14.1,9.4,13.5,1912
115.05.20,N04,SO2,甘薯-芋仔甘薯,400,台中市,18,8,6,8,375
115.05.20,N04,SO3,甘薯-臺農66號,400,台中市,12.5,8.2,5.5,9.2,700
115.05.20,N04,SP0,薑-其他,400,台中市,25,25,25,25,24
115.05.20,N04,SP1,薑-老薑,400,台中市,138,100,77,96.3,382
115.05.20,N04,SP2,薑-嫩薑,400,台中市,105,87,83,93.6,120
115.05.20,N04,SP3,薑-粉薑,400,台中市,70,70,70,70,36
115.05.20,N04,SQ1,茭白筍-帶殼,400,台中市,79.7,69.5,51.8,67.1,978
115.05.20,N04,SQ3,茭白筍-去殼,400,台中市,107.8,82.8,65,83.9,350
115.05.20,N04,SU21,薯蕷-白薯蕷 人參,400,台中市,69.6,35.8,20,39.7,806
115.05.20,N04,SV2,蘆筍-綠蘆筍,400,台中市,138.2,122.2,100.2,119.8,702
115.05.20,N04,SV3,蘆筍-蘆筍花,400,台中市,211.3,200.2,113.3,180.9,80
115.05.20,N04,SV92,蘆筍-進口 綠蘆筍,400,台中市,195,190,190,190.8,189
115.05.20,N04,SV93,蘆筍-進口 蘆筍花,400,台中市,100,100,100,100,27
115.05.20,N04,SW1,球莖甘藍,400,台中市,13,13,13,13,60
115.05.20,N04,SX1,芽菜類-綠豆芽,400,台中市,20,20,20,20,180
115.05.20,N04,SZ3,金針筍,400,台中市,80,80,80,80,20
115.05.20,N04,SZ8,香茅,400,台中市,34.3,29.8,20,28.7,242
115.05.20,N05,T0,西瓜-其他,400,台中市,26.2,18.7,10.8,17.5,642
115.05.20,N05,T1,西瓜-大西瓜,400,台中市,17.2,16,8.6,16.1,61474
115.05.20,N05,T2,西瓜-無子西瓜,400,台中市,20,20,20,20,100
115.05.20,N05,T4,西瓜-鳳光英妙,400,台中市,5,5,5,5,104
115.05.20,N05,T5,西瓜-黃肉,400,台中市,12.1,7.3,3.5,10,16030
115.05.20,N05,T6,西瓜-紅肉,400,台中市,17.5,16.5,14,16.1,6210
115.05.20,N05,T8,西瓜-甜美人,400,台中市,19,15.9,9.8,16.7,6202
115.05.20,N05,V1,甜瓜-美濃,400,台中市,35,28.8,15.8,30.4,13871
115.05.20,N05,V2,甜瓜-溫室吊瓜,400,台中市,150,130,110,134.8,276
115.05.20,N05,W1,洋香瓜-網狀紅肉,400,台中市,46,39.2,30,36.7,5204
115.05.20,N05,W2,洋香瓜-網狀綠肉,400,台中市,40,35,30,35.3,4000
115.05.20,N05,W4,洋香瓜-新疆,400,台中市,57,34,13.3,38.2,279
115.05.20,N05,W8,洋香瓜-阿露斯,400,台中市,151.7,126.7,61.7,118.3,374
115.05.20,N05,X69,蘋果-富士進口,400,台中市,125,125,125,125,6712
115.05.20,N05,Y1,桃子-水蜜桃,400,台中市,250,179.6,65,200.8,1104
115.05.20,N05,Y2,桃子-鶯歌桃,400,台中市,40,35,30,35,600
115.05.20,N05,Y3,桃子-甜桃,400,台中市,155.3,118.1,64.3,121.8,13057
115.05.20,N05,Y4,桃子-早桃,400,台中市,65,35,6,47,2988
115.05.20,N05,Y9,桃子-進口,400,台中市,250,250,250,250,1280
115.05.20,N05,11,椰子,420,豐原區,20,12.2,10,13.3,270
115.05.20,N05,459,草莓-進口,420,豐原區,250,250,250,250,4.8
115.05.20,N05,469,藍莓-進口,420,豐原區,250,250,250,250,60
115.05.20,N05,51,百香果-改良種,420,豐原區,110,62.8,50,69.7,456.4
115.05.20,N05,74,小番茄-玉女,420,豐原區,100,100,100,100,3
115.05.20,N05,812,紅龍果-紅肉,420,豐原區,70,43.3,35.5,47.1,165.6
115.05.20,N05,859,榴槤-進口,420,豐原區,125,125,125,125,955.2
115.05.20,N05,A1,香蕉,420,豐原區,23.2,22.7,19.8,22.2,7809.5
115.05.20,N05,A2,香蕉-芭蕉紅芭蕉,420,豐原區,70,42.8,30,45.7,32.9
115.05.20,N05,A4,香蕉-越旦,420,豐原區,33,23.8,20,24.9,72.3
115.05.20,N05,B2,鳳梨-金鑽鳳梨,420,豐原區,26.3,23,17.4,22.5,11380.2
115.05.20,N05,F1,雜柑-檸檬,420,豐原區,66.2,65,59.9,64.2,261.5
115.05.20,N05,F4,雜柑-桔子,420,豐原區,60,60,60,60,5
115.05.20,N05,F5,雜柑-無子檸檬,420,豐原區,125,73.3,60,81.1,7.4
115.05.20,N04,FA1,黃秋葵,420,豐原區,56.9,38.6,35,41.6,117.9
115.05.20,N04,FB1,花椰菜-青梗,420,豐原區,25.4,20,16.9,20.5,1500
115.05.20,N04,FC1,胡瓜-黑刺,420,豐原區,23.5,16.7,9.5,16.6,1414
115.05.20,N04,FD1,花胡瓜,420,豐原區,44.3,29.3,17.3,29.9,1774
115.05.20,N04,FE1,冬瓜-白皮,420,豐原區,9,6.6,4.9,6.8,2500
115.05.20,N04,FF1,絲瓜,420,豐原區,36.9,32,26.5,31.9,1423
115.05.20,N04,FG1,苦瓜-白大米,420,豐原區,33,27,21.5,27.1,1366
115.05.20,N04,FG2,苦瓜-青大米,420,豐原區,30,20.5,11,20.5,800
115.05.20,N04,FG4,苦瓜-翠綠,420,豐原區,45.5,28.5,19.2,30,329
115.05.20,N04,FH3,扁蒲-花蒲,420,豐原區,17.2,12.5,7.5,12.5,2385
115.05.20,N04,FH4,扁蒲-梨子蒲,420,豐原區,5,5,5,5,60
115.05.20,N04,FI2,茄子-麻荸茄,420,豐原區,21.3,14,5.5,13.8,2328.4
115.05.20,N04,FJ3,番茄-牛番茄,420,豐原區,62.9,46.7,30.5,46.7,200
115.05.20,N04,FK3,甜椒-新香,420,豐原區,36.4,20.9,10,21.8,55
115.05.20,N04,FK41,甜椒-彩色種 紅色,420,豐原區,49.9,37.2,24.5,37.2,900
115.05.20,N04,FK42,甜椒-彩色種 黃色,420,豐原區,53,31.8,10.5,31.8,1000
115.05.20,N04,FK5,甜椒-青椒,420,豐原區,40,29,20.7,29.6,230
115.05.20,N04,FM2,菜豆-青色,420,豐原區,52,27.6,15,30,1624.1
115.05.20,N04,FN1,敏豆-白豆,420,豐原區,78.4,50,36.7,53,1909
115.05.20,N04,FN5,敏豆-醜豆,420,豐原區,6.7,6.4,5,6.2,22
115.05.20,N04,FQ1,毛豆-豆莢,420,豐原區,55,55,55,55,28
115.05.20,N04,FQ2,毛豆-豆仁,420,豐原區,135,135,135,135,40
115.05.20,N04,FR1,青花苔,420,豐原區,44.3,39,30.9,38.4,1400
115.05.20,N04,FR9,青花苔-進口,420,豐原區,70.8,67.2,56.5,65.8,860
115.05.20,N04,FT0,南瓜-其他,420,豐原區,22.2,22.2,22.2,22.2,18
115.05.20,N04,FT11,南瓜-木瓜型 阿成,420,豐原區,25.9,19,10.4,18.7,1898
115.05.20,N04,FT5,南瓜-青如意,420,豐原區,51,33.5,13.5,33,510
115.05.20,N04,FT72,南瓜-栗子 小黑,420,豐原區,25,20.2,15.3,20.2,480
115.05.20,N04,FT97,南瓜-進口 栗子,420,豐原區,33.3,12.4,4.7,15,590
115.05.20,N04,FU1,隼人瓜,420,豐原區,11.5,9.3,7,9.3,400
115.05.20,N04,FU2,隼人瓜-瓜苗,420,豐原區,75,54,33,54,460
115.05.20,N04,FV1,辣椒-紅小,420,豐原區,57.7,27.7,10.2,30.2,344
115.05.20,N04,FV2,辣椒-青小,420,豐原區,30,25.3,16,24.4,25
115.05.20,N04,FV4,辣椒-朝天椒,420,豐原區,40.9,30.6,20.4,30.6,733
115.05.20,N04,FV6,辣椒-糯米椒,420,豐原區,100,75,50,75,100
115.05.20,N04,FY4,玉米-玉米筍,420,豐原區,36,26.4,16.8,26.4,400
115.05.20,N04,FY41,玉米-玉米筍 帶殼,420,豐原區,30.6,17.8,6,18,1766
115.05.20,N04,FY5,玉米-糯米黑,420,豐原區,30,23.3,6,21.2,500
115.05.20,N04,FY6,玉米-甜軟殼,420,豐原區,19,11.8,6,12.1,720
115.05.20,N04,FY8,玉米-白龍王,420,豐原區,5,5,5,5,100
115.05.20,N04,FZ2,落花生-熟,420,豐原區,50,50,50,50,30
115.05.20,N05,G3,酪梨,420,豐原區,165,85.4,70,98,6.1
115.05.20,N05,I1,木瓜-網室紅肉,420,豐原區,41.1,27.9,18,28.6,4114.2
115.05.20,N05,J0,荔枝-其他,420,豐原區,58.2,50,30.8,47.8,364
115.05.20,N05,J1,荔枝-玉荷包,420,豐原區,140,96.5,80,101.9,862.7
115.05.20,N04,LA1,甘藍-初秋,420,豐原區,24.3,21.7,18.3,21.6,14290
115.05.20,N04,LA7,甘藍-改良尖,420,豐原區,19,18.7,15.7,18.2,5280
115.05.20,N04,LB1,小白菜-土白菜,420,豐原區,18.7,11.6,3.9,11.5,980
115.05.20,N04,LB2,小白菜-蚵仔白,420,豐原區,14.8,8.6,1.7,8.5,2114
115.05.20,N04,LB3,小白菜-奶油白,420,豐原區,15,13.3,10,13,144
115.05.20,N04,LC1,包心白-包白,420,豐原區,9.8,8.5,6,8.3,4760
115.05.20,N04,LC3,包心白-包頭蓮,420,豐原區,12.8,11.5,10.2,11.5,1100
115.05.20,N04,LC9,包心白-進口,420,豐原區,20,19.3,18.5,19.3,300
115.05.20,N04,LC90,包心白菜-進口 其他,420,豐原區,17,17,17,17,225
115.05.20,N04,LC93,包心白菜-進口 包頭蓮 ,420,豐原區,28,21,14,21,900
115.05.20,N04,LD1,青江白菜-小梗,420,豐原區,14.3,9.8,4.2,9.6,2200
115.05.20,N04,LF2,蕹菜-小葉,420,豐原區,26.5,15.8,5,15.8,500
115.05.20,N04,LF3,蕹菜-水蕹菜,420,豐原區,30.9,20,8.7,19.9,1200
115.05.20,N04,LG2,芹菜-白梗,420,豐原區,52.9,38.9,31.5,40.2,1160
115.05.20,N04,LH1,菠菜-圓葉,420,豐原區,71,71,71,71,36
115.05.20,N04,LI3,萵苣菜-本島圓葉,420,豐原區,42,25.3,11.1,25.8,620
115.05.20,N04,LI4,萵苣菜-本島尖葉,420,豐原區,14,14,14,14,200
115.05.20,N04,LI5,萵苣菜-油麥菜,420,豐原區,14.3,9.2,4.3,9.2,1551
115.05.20,N04,LI92,萵苣菜-進口 結球萵,420,豐原區,30,30,30,30,336
115.05.20,N04,LJ4,芥菜-小芥菜,420,豐原區,10,9.3,5,8.6,331
115.05.20,N04,LK2,芥藍菜,420,豐原區,7.5,7.5,7.5,7.5,100
115.05.20,N04,LK3,芥藍菜-芥藍芽,420,豐原區,51.2,20,10.9,24.4,630
115.05.20,N04,LM1,莧菜-紅莧菜,420,豐原區,38,31.5,25,31.5,200
115.05.20,N04,LM2,莧菜-白莧菜,420,豐原區,36,25.3,14.5,25.3,300
115.05.20,N04,LN1,油菜,420,豐原區,9.5,7.1,6.4,7.4,3600
115.05.20,N04,LO1,甘薯葉,420,豐原區,22,10.7,5.3,11.9,830
115.05.20,N04,LP2,九層塔,420,豐原區,84.5,50,50,56.9,174
115.05.20,N04,LQ1,紅鳳菜-紅鳳菜,420,豐原區,21.4,20.7,20,20.7,58
115.05.20,N04,MC1,濕木耳,420,豐原區,95,63.8,32.5,63.8,300
115.05.20,N04,MD1,濕香菇,420,豐原區,110,79,48,79,80
115.05.20,N04,ME1,金絲菇-金針菇,420,豐原區,35,22.5,10,22.5,260
115.05.20,N04,MI1,秀珍菇,420,豐原區,85,85,85,85,15
115.05.20,N04,MJ1,杏鮑菇,420,豐原區,76,44.8,13.5,44.8,1200
115.05.20,N05,N2,李-桃接李,420,豐原區,56.7,50,30.5,47.4,385.7
115.05.20,N05,N3,李-紅肉李,420,豐原區,90,15,15,30,230
115.05.20,N04,OX1,其他,420,豐原區,50,50,50,50,1000
115.05.20,N05,P1,番石榴-珍珠芭,420,豐原區,47.7,33.5,25,34.6,2745.9
115.05.20,N05,Q1,蓮霧-紅蓮霧,420,豐原區,50.4,36.6,15.5,35.1,128.1
115.05.20,N05,R1,芒果-愛文,420,豐原區,65.6,60,26.3,54.4,6680
115.05.20,N05,R2,芒果-玉文,420,豐原區,45,28.5,22,30.5,108.2
115.05.20,N05,R31,芒果-夏雪,420,豐原區,95,82.2,70.2,82.4,21.9
115.05.20,N05,R6,芒果-金煌,420,豐原區,52,48,30.4,45.3,371
115.05.20,N05,R8,芒果-芒果青,420,豐原區,28.8,7,7,11.4,105.7
115.05.20,N05,S1,葡萄-巨峰,420,豐原區,100,49.3,40.5,57.7,260.2
115.05.20,N04,SA3,蘿蔔-矸仔,420,豐原區,8.7,8.5,7.6,8.4,7862.5
115.05.20,N04,SA9,蘿蔔-進口,420,豐原區,17.5,15.5,14.1,15.6,2360
115.05.20,N04,SB1,胡蘿蔔-未洗,420,豐原區,13.5,10.9,6.2,10.5,680
115.05.20,N04,SB2,胡蘿蔔-清洗,420,豐原區,20,16.3,12.3,16.3,1920
115.05.20,N04,SC1,馬鈴薯-本產,420,豐原區,21.8,18,15.7,18.3,768
115.05.20,N04,SD1,洋蔥-本產,420,豐原區,17,17,17,17,1260
115.05.20,N04,SE6,青蔥-粉蔥,420,豐原區,51,29.1,15.7,30.8,1900
115.05.20,N04,SF4,韭菜-青頭,420,豐原區,33,24.5,16,24.5,600
115.05.20,N04,SG2,大蒜-軟梗,420,豐原區,66,44.8,23.5,44.8,320
115.05.20,N04,SG5,大蒜-蒜頭,420,豐原區,95,95,95,95,20
115.05.20,N04,SG6,大蒜-蒜仁,420,豐原區,100,83.8,56.5,81.6,432
115.05.20,N04,SJ2,芋-檳榔心芋,420,豐原區,48.4,43.6,27.8,41.4,500
115.05.20,N04,SO1,甘薯-臺農57號,420,豐原區,17.5,12,6.5,12,2000
115.05.20,N04,SO3,甘薯-臺農66號,420,豐原區,16,11.3,6.5,11.3,1000
115.05.20,N04,SP1,薑-老薑,420,豐原區,99.4,94,91.5,94.6,1494
115.05.20,N04,SQ1,茭白筍-帶殼,420,豐原區,84,81,78,81,200
115.05.20,N04,SQ3,茭白筍-去殼,420,豐原區,132,105,78,105,200
115.05.20,N04,SU21,薯蕷-白薯蕷 人參,420,豐原區,55,37,19,37,560
115.05.20,N04,SX1,芽菜類-綠豆芽,420,豐原區,20,20,20,20,490
115.05.20,N05,T1,西瓜-大西瓜,420,豐原區,15,15,15,15,5000
115.05.20,N05,T2,西瓜-無子西瓜,420,豐原區,12,12,12,12,66
115.05.20,N05,T4,西瓜-鳳光英妙,420,豐原區,5,5,5,5,80
115.05.20,N05,T5,西瓜-黃肉,420,豐原區,11.9,10,9.3,10.2,6950
115.05.20,N05,T8,西瓜-甜美人,420,豐原區,18,12,10,12.8,2385.3
115.05.20,N05,V1,甜瓜-美濃,420,豐原區,41.8,23.2,10.5,24.4,4523.3
115.05.20,N05,W1,洋香瓜-網狀紅肉,420,豐原區,47.6,36.4,30.5,37.5,2800.4
115.05.20,N05,X69,蘋果-富士進口,420,豐原區,152.3,110,100.6,116.6,1675.3
115.05.20,N05,Y3,桃子-甜桃,420,豐原區,150,73.6,60,86.2,282
115.05.20,N04,rest,休市,423,東勢鎮,0,0,0,0,0
115.05.20,N06,rest,休市,512,永靖鄉,0,0,0,0,0
115.05.20,N06,FA800,康乃馨-多朵(混色),514,彰化市場,23,22,21,22,54
115.05.20,N06,FA872,康乃馨-史波特,514,彰化市場,22,22,22,22,30
115.05.20,N06,FA980,美女撫子,514,彰化市場,14,14,14,14,40
115.05.20,N06,FB000,火鶴花,514,彰化市場,20,20,20,20,39
115.05.20,N06,FB001,火鶴花-混色,514,彰化市場,6,6,6,6,50
115.05.20,N04,FB1,花椰菜-青梗,514,溪湖鎮,33.1,26.6,19.2,26.4,21172
115.05.20,N06,FB103,火鶴花-紅青心,514,彰化市場,15,10,7,10,139
115.05.20,N06,FB111,火鶴花-月光,514,彰化市場,11,8,6,8,1047
115.05.20,N06,FB113,火鶴花-紅鈴,514,彰化市場,16,12,5,11,800
115.05.20,N06,FB114,火鶴花-紅星,514,彰化市場,17,13,9,13,240
115.05.20,N06,FB115,火鶴花-維納斯,514,彰化市場,10,7,6,7,240
115.05.20,N06,FB407,火鶴花-夢幻,514,彰化市場,15,10,6,10,3155
115.05.20,N06,FB415,火鶴花-羅莎,514,彰化市場,16,13,6,12,1125
115.05.20,N06,FB419,火鶴花-太極,514,彰化市場,17,13,6,12,551
115.05.20,N06,FB420,火鶴花-小紅莓,514,彰化市場,17,17,17,17,48
115.05.20,N06,FB502,火鶴花-綠紅心,514,彰化市場,15,14,14,14,84
115.05.20,N06,FB801,火鶴花-咖啡條紋,514,彰化市場,17,17,17,17,40
115.05.20,N04,FC1,胡瓜-黑刺,514,溪湖鎮,32.5,26.3,25,27.3,353
115.05.20,N06,FC316,大菊-黃精競,514,彰化市場,43,34,29,35,328
115.05.20,N06,FC350,大菊-黃乒乓,514,彰化市場,54,54,54,54,20
115.05.20,N06,FC601,大菊-日本白,514,彰化市場,208,181,173,185,50
115.05.20,N06,FC613,大菊-白天星,514,彰化市場,98,52,22,55,1683
115.05.20,N06,FC800,大菊-染色大菊,514,彰化市場,76,54,42,56,198
115.05.20,N06,FC802,染大菊-芭迪卡,514,彰化市場,76,66,53,65,220
115.05.20,N06,FC804,染大菊-白天星,514,彰化市場,132,104,89,107,158
115.05.20,N06,FC805,染大菊-白東洋,514,彰化市場,22,22,22,22,90
115.05.20,N06,FC807,染大菊-梅西,514,彰化市場,82,73,67,73,90
115.05.20,N06,FD001,小菊-混合色,514,彰化市場,21,21,21,21,25
115.05.20,N04,FD1,花胡瓜,514,溪湖鎮,50,35.8,23.7,36.2,948
115.05.20,N06,FD100,小菊-紅,514,彰化市場,20,20,20,20,47
115.05.20,N06,FD131,小菊-小紅娘,514,彰化市場,60,39,23,40,415
115.05.20,N06,FD136,小菊-法國小紅,514,彰化市場,20,20,20,20,25
115.05.20,N06,FD138,小菊-卡洛琳,514,彰化市場,99,95,90,95,150
115.05.20,N06,FD200,小菊-金,514,彰化市場,68,42,38,46,225
115.05.20,N06,FD300,小菊-黃,514,彰化市場,59,38,28,40,210
115.05.20,N06,FD308,小菊-黃丁字菊,514,彰化市場,60,53,31,50,117
115.05.20,N06,FD309,小菊-日本黃,514,彰化市場,52,52,52,52,25
115.05.20,N06,FD321,小菊-吉祥黃,514,彰化市場,47,47,47,47,15
115.05.20,N06,FD400,小菊-粉,514,彰化市場,95,95,95,95,15
115.05.20,N06,FD422,小菊-吉祥小粉,514,彰化市場,41,31,24,32,75
115.05.20,N06,FD423,小菊-粉日記,514,彰化市場,88,70,63,72,362
115.05.20,N06,FD456,小菊-卡洛粉,514,彰化市場,59,54,43,53,395
115.05.20,N06,FD600,小菊-白,514,彰化市場,55,50,33,47,68
115.05.20,N06,FD635,小菊-林克小白,514,彰化市場,87,66,47,66,326
